county,zip,fips,city,classfp
Alameda,94501,6001,Alameda,H1
Alameda,94560,6001,Newark,H1
Alameda,94577,6001,San leandro,H1
Alameda,94578,6001,San leandro,H1
Alameda,94550,6001,Livermore,H1
Alameda,94611,6001,Oakland,H1
Alameda,94705,6001,Berkeley,H1
Alameda,94505,6001,Discovery bay,H1
Alameda,94568,6001,Dublin,H1
Alameda,94551,6001,Livermore,H1
Alameda,94586,6001,Sunol,H1
Alameda,94702,6001,Berkeley,H1
Alameda,94709,6001,Berkeley,H1
Alameda,94662,6001,Emeryville,H1
Alameda,94514,6001,Byron,H1
Alameda,94544,6001,Hayward,H1
Alameda,94566,6001,Pleasanton,H1
Alameda,94608,6001,Emeryville,H1
Alameda,94609,6001,Oakland,H1
Alameda,94707,6001,Berkeley,H1
Alameda,94604,6001,Oakland,H1
Alameda,95035,6001,Milpitas,H1
Alameda,94543,6001,Hayward,H1
Alameda,94614,6001,Oakland,H1
Alameda,94712,6001,Berkeley,H1
Alameda,94540,6001,Hayward,H1
Alameda,94541,6001,Hayward,H1
Alameda,94555,6001,Fremont,H1
Alameda,94579,6001,San leandro,H1
Alameda,94612,6001,Oakland,H1
Alameda,94601,6001,Oakland,H1
Alameda,94623,6001,Oakland,H1
Alameda,94536,6001,Fremont,H1
Alameda,94552,6001,Castro valley,H1
Alameda,94621,6001,Oakland,H1
Alameda,94703,6001,Berkeley,H1
Alameda,95377,6001,Tracy,H1
Alameda,94708,6001,Berkeley,H1
Alameda,94620,6001,Piedmont,H1
Alameda,94615,6001,Oakland,H1
Alameda,94546,6001,Castro valley,H1
Alameda,94588,6001,Pleasanton,H1
Alameda,94603,6001,Oakland,H1
Alameda,94605,6001,Oakland,H1
Alameda,94606,6001,Oakland,H1
Alameda,94704,6001,Berkeley,H1
Alameda,94619,6001,Oakland,H1
Alameda,94706,6001,Albany,H1
Alameda,94557,6001,Hayward,H1
Alameda,94539,6001,Fremont,H1
Alameda,94542,6001,Hayward,H1
Alameda,94587,6001,Union city,H1
Alameda,94545,6001,Hayward,H1
Alameda,94607,6001,Oakland,H1
Alameda,94618,6001,Oakland,H1
Alameda,94602,6001,Oakland,H1
Alameda,94720,6001,Berkeley,H1
Alameda,95391,6001,Tracy,H1
Alameda,94701,6001,Berkeley,H1
Alameda,94661,6001,Oakland,H1
Alameda,94613,6001,Oakland,H1
Alameda,94502,6001,Alameda,H1
Alameda,94538,6001,Fremont,H1
Alameda,94580,6001,San lorenzo,H1
Alameda,94610,6001,Oakland,H1
Alameda,94710,6001,Berkeley,H1
Alameda,94537,6001,Fremont,H1
Alameda,94624,6001,Oakland,H1
Alameda,94666,6001,Oakland,H1
Alpine,96120,6003,Markleeville,H1
Alpine,95223,6003,Arnold,H1
Amador,95666,6005,Pioneer,H1
Amador,95675,6005,River pines,H1
Amador,95669,6005,Plymouth,H1
Amador,95699,6005,Drytown,H1
Amador,95646,6005,Kirkwood,H1
Amador,95640,6005,Ione,H1
Amador,95629,6005,Fiddletown,H1
Amador,95689,6005,Volcano,H1
Amador,95685,6005,Sutter creek,H1
Amador,95654,6005,Martell,H1
Amador,95665,6005,Pine grove,H1
Amador,95601,6005,Amador city,H1
Amador,95642,6005,Jackson,H1
Butte,95917,6007,Biggs,H1
Butte,95940,6007,Feather falls,H1
Butte,95929,6007,Chico,H1
Butte,95954,6007,Magalia,H1
Butte,95926,6007,Chico,H1
Butte,95901,6007,Marysville,H1
Butte,95973,6007,Chico,H1
Butte,95914,6007,Bangor,H1
Butte,95948,6007,Gridley,H1
Butte,95927,6007,Chico,H1
Butte,95942,6007,Forest ranch,H1
Butte,95967,6007,Paradise,H1
Butte,95968,6007,Palermo,H1
Butte,95958,6007,Nelson,H1
Butte,95974,6007,Richvale,H1
Butte,95916,6007,Berry creek,H1
Butte,95930,6007,Clipper mills,H1
Butte,95969,6007,Paradise,H1
Butte,95938,6007,Durham,H1
Butte,95941,6007,Forbestown,H1
Butte,95976,6007,Chico,H1
Butte,95965,6007,Oroville,H1
Butte,95978,6007,Stirling city,H1
Butte,95928,6007,Chico,H1
Butte,95966,6007,Oroville,H1
Calaveras,95228,6009,Copperopolis,H1
Calaveras,95246,6009,Mountain ranch,H1
Calaveras,95255,6009,West point,H1
Calaveras,95251,6009,Vallecito,H1
Calaveras,95248,6009,Rail road flat,H1
Calaveras,95229,6009,Douglas flat,H1
Calaveras,95223,6009,Arnold,H1
Calaveras,95221,6009,Altaville,H1
Calaveras,95226,6009,Campo seco,H1
Calaveras,95222,6009,Angels camp,H1
Calaveras,95232,6009,Glencoe,H1
Calaveras,95249,6009,San andreas,H1
Calaveras,95233,6009,Hathaway pines,H1
Calaveras,95225,6009,Burson,H1
Calaveras,95252,6009,Valley springs,H1
Calaveras,95247,6009,Murphys,H1
Calaveras,95245,6009,Mokelumne hill,H1
Calaveras,95254,6009,Wallace,H1
Calaveras,95224,6009,Avery,H1
Calaveras,95236,6009,Linden,H1
Calaveras,95230,6009,Farmington,H1
Calaveras,95257,6009,Wilseyville,H1
Colusa,95645,6011,Knights landing,H1
Colusa,95955,6011,Maxwell,H1
Colusa,95988,6011,Willows,H1
Colusa,95957,6011,Meridian,H1
Colusa,95970,6011,Princeton,H1
Colusa,95979,6011,Stonyford,H1
Colusa,95939,6011,Elk creek,H1
Colusa,95950,6011,Grimes,H1
Colusa,95912,6011,Arbuckle,H1
Colusa,95932,6011,Colusa,H1
Colusa,95987,6011,Williams,H1
Contra Costa,94509,6013,Antioch,H1
Contra Costa,94519,6013,Concord,H1
Contra Costa,94553,6013,Martinez,H1
Contra Costa,94561,6013,Oakley,H1
Contra Costa,94611,6013,Oakland,H1
Contra Costa,94598,6013,Walnut creek,H1
Contra Costa,94524,6013,Concord,H1
Contra Costa,94526,6013,Danville,H1
Contra Costa,94505,6013,Discovery bay,H1
Contra Costa,94568,6013,Dublin,H1
Contra Costa,94551,6013,Livermore,H1
Contra Costa,94582,6013,San ramon,H1
Contra Costa,94547,6013,Hercules,H1
Contra Costa,94522,6013,Concord,H1
Contra Costa,94570,6013,Moraga,H1
Contra Costa,94513,6013,Brentwood,H1
Contra Costa,94514,6013,Byron,H1
Contra Costa,94525,6013,Crockett,H1
Contra Costa,94565,6013,Pittsburg,H1
Contra Costa,94707,6013,Berkeley,H1
Contra Costa,94804,6013,Richmond,H1
Contra Costa,94850,6013,Richmond,H1
Contra Costa,94549,6013,Lafayette,H1
Contra Costa,94805,6013,Richmond,H1
Contra Costa,94806,6013,San pablo,H1
Contra Costa,94530,6013,El cerrito,H1
Contra Costa,94564,6013,Pinole,H1
Contra Costa,94583,6013,San ramon,H1
Contra Costa,94803,6013,El sobrante,H1
Contra Costa,94708,6013,Berkeley,H1
Contra Costa,94575,6013,Moraga,H1
Contra Costa,94518,6013,Concord,H1
Contra Costa,94520,6013,Concord,H1
Contra Costa,94521,6013,Concord,H1
Contra Costa,94531,6013,Antioch,H1
Contra Costa,94507,6013,Alamo,H1
Contra Costa,94572,6013,Rodeo,H1
Contra Costa,94588,6013,Pleasanton,H1
Contra Costa,94596,6013,Walnut creek,H1
Contra Costa,94706,6013,Albany,H1
Contra Costa,94511,6013,Bethel island,H1
Contra Costa,94516,6013,Canyon,H1
Contra Costa,94569,6013,Port costa,H1
Contra Costa,94517,6013,Clayton,H1
Contra Costa,94506,6013,Danville,H1
Contra Costa,94563,6013,Orinda,H1
Contra Costa,94801,6013,Richmond,H1
Contra Costa,94802,6013,Richmond,H1
Contra Costa,94820,6013,El sobrante,H1
Contra Costa,94807,6013,Richmond,H1
Contra Costa,94523,6013,Pleasant hill,H1
Contra Costa,94556,6013,Moraga,H1
Contra Costa,94595,6013,Walnut creek,H1
Contra Costa,94597,6013,Walnut creek,H1
Contra Costa,94548,6013,Knightsen,H1
Contra Costa,94528,6013,Diablo,H1
Del Norte,95538,6015,Fort dick,H1
Del Norte,95543,6015,Gasquet,H1
Del Norte,95567,6015,Smith river,H1
Del Norte,95548,6015,Klamath,H1
Del Norte,95532,6015,Crescent city,H1
Del Norte,95531,6015,Crescent city,H1
El Dorado,95666,6017,Pioneer,H1
El Dorado,95656,6017,Mount aukum,H1
El Dorado,96155,6017,South lake tahoe,H1
El Dorado,95634,6017,Georgetown,H1
El Dorado,95726,6017,Pollock pines,H1
El Dorado,96158,6017,South lake tahoe,H1
El Dorado,95629,6017,Fiddletown,H1
El Dorado,95672,6017,Rescue,H1
El Dorado,95682,6017,Shingle springs,H1
El Dorado,95613,6017,Coloma,H1
El Dorado,95684,6017,Somerset,H1
El Dorado,95720,6017,Kyburz,H1
El Dorado,96150,6017,South lake tahoe,H1
El Dorado,95614,6017,Cool,H1
El Dorado,95667,6017,Placerville,H1
El Dorado,95635,6017,Greenwood,H1
El Dorado,95636,6017,Grizzly flats,H1
El Dorado,95623,6017,El dorado,H1
El Dorado,95619,6017,Diamond springs,H1
El Dorado,95664,6017,Pilot hill,H1
El Dorado,95735,6017,Twin bridges,H1
El Dorado,96151,6017,South lake tahoe,H1
El Dorado,95762,6017,El dorado hills,H1
El Dorado,95709,6017,Camino,H1
El Dorado,95633,6017,Garden valley,H1
El Dorado,95651,6017,Lotus,H1
El Dorado,96142,6017,Tahoma,H1
El Dorado,95721,6017,Echo lake,H1
Fresno,93625,6019,Fowler,H1
Fresno,93619,6019,Clovis,H1
Fresno,93647,6019,Orosi,H1
Fresno,93613,6019,Clovis,H1
Fresno,93776,6019,Fresno,H1
Fresno,93778,6019,Fresno,H1
Fresno,93707,6019,Fresno,H1
Fresno,93709,6019,Fresno,H1
Fresno,93720,6019,Fresno,H1
Fresno,93675,6019,Squaw valley,H1
Fresno,93650,6019,Fresno,H1
Fresno,93664,6019,Shaver lake,H1
Fresno,93716,6019,Fresno,H1
Fresno,93777,6019,Fresno,H1
Fresno,93708,6019,Fresno,H1
Fresno,93741,6019,Fresno,H1
Fresno,93634,6019,Lakeshore,H1
Fresno,93761,6019,Fresno,H1
Fresno,93727,6019,Fresno,H1
Fresno,93611,6019,Clovis,H1
Fresno,93612,6019,Clovis,H1
Fresno,93609,6019,Caruthers,H1
Fresno,93640,6019,Mendota,H1
Fresno,93641,6019,Miramonte,H1
Fresno,93626,6019,Friant,H1
Fresno,93628,6019,Hume,H1
Fresno,93711,6019,Fresno,H1
Fresno,93722,6019,Fresno,H1
Fresno,93701,6019,Fresno,H1
Fresno,93714,6019,Fresno,H1
Fresno,93794,6019,Fresno,H1
Fresno,93234,6019,Huron,H1
Fresno,93718,6019,Fresno,H1
Fresno,93760,6019,Fresno,H1
Fresno,93786,6019,Fresno,H1
Fresno,93888,6019,Fresno,H1
Fresno,93744,6019,Fresno,H1
Fresno,93620,6019,Dos palos,H1
Fresno,93747,6019,Fresno,H1
Fresno,93603,6019,Badger,H1
Fresno,93729,6019,Fresno,H1
Fresno,93621,6019,Dunlap,H1
Fresno,93654,6019,Reedley,H1
Fresno,93662,6019,Selma,H1
Fresno,93702,6019,Fresno,H1
Fresno,93656,6019,Riverdale,H1
Fresno,93657,6019,Sanger,H1
Fresno,93792,6019,Fresno,H1
Fresno,93740,6019,Fresno,H1
Fresno,93606,6019,Biola,H1
Fresno,93764,6019,Fresno,H1
Fresno,93627,6019,Helm,H1
Fresno,93704,6019,Fresno,H1
Fresno,93705,6019,Fresno,H1
Fresno,93726,6019,Fresno,H1
Fresno,93703,6019,Fresno,H1
Fresno,93710,6019,Fresno,H1
Fresno,93728,6019,Fresno,H1
Fresno,93630,6019,Kerman,H1
Fresno,93637,6019,Madera,H1
Fresno,93772,6019,Fresno,H1
Fresno,93706,6019,Fresno,H1
Fresno,93616,6019,Del rey,H1
Fresno,93715,6019,Fresno,H1
Fresno,93660,6019,San joaquin,H1
Fresno,93668,6019,Tranquillity,H1
Fresno,93712,6019,Fresno,H1
Fresno,93779,6019,Fresno,H1
Fresno,93725,6019,Fresno,H1
Fresno,93618,6019,Dinuba,H1
Fresno,93646,6019,Orange cove,H1
Fresno,93648,6019,Parlier,H1
Fresno,93631,6019,Kingsburg,H1
Fresno,93773,6019,Fresno,H1
Fresno,93793,6019,Fresno,H1
Fresno,93844,6019,Fresno,H1
Fresno,93624,6019,Five points,H1
Fresno,93642,6019,Mono hot springs,H1
Fresno,93723,6019,Fresno,H1
Fresno,93602,6019,Auberry,H1
Fresno,93622,6019,Firebaugh,H1
Fresno,93724,6019,Fresno,H1
Fresno,93771,6019,Fresno,H1
Fresno,93717,6019,Fresno,H1
Fresno,93775,6019,Fresno,H1
Fresno,93649,6019,Piedra,H1
Fresno,93605,6019,Big creek,H1
Fresno,93765,6019,Fresno,H1
Fresno,93210,6019,Coalinga,H1
Fresno,93745,6019,Fresno,H1
Fresno,93608,6019,Cantua creek,H1
Fresno,93242,6019,Laton,H1
Fresno,93730,6019,Fresno,H1
Fresno,93737,6019,Fresno,H1
Fresno,93755,6019,Fresno,H1
Fresno,93774,6019,Fresno,H1
Fresno,93721,6019,Fresno,H1
Fresno,93667,6019,Tollhouse,H1
Fresno,93651,6019,Prather,H1
Fresno,93652,6019,Raisin city,H1
Fresno,93791,6019,Fresno,H1
Fresno,93790,6019,Fresno,H1
Fresno,93750,6019,Fresno,H1
Glenn,95951,6021,Hamilton city,H1
Glenn,95963,6021,Orland,H1
Glenn,95913,6021,Artois,H1
Glenn,95988,6021,Willows,H1
Glenn,95943,6021,Glenn,H1
Glenn,95970,6021,Princeton,H1
Glenn,95939,6021,Elk creek,H1
Glenn,95920,6021,Butte city,H1
Humboldt,95540,6023,Fortuna,H1
Humboldt,95560,6023,Redway,H1
Humboldt,95550,6023,Korbel,H1
Humboldt,95563,6023,Salyer,H1
Humboldt,95501,6023,Eureka,H1
Humboldt,95524,6023,Bayside,H1
Humboldt,95528,6023,Carlotta,H1
Humboldt,95565,6023,Scotia,H1
Humboldt,95518,6023,Arcata,H1
Humboldt,95521,6023,Arcata,H1
Humboldt,95570,6023,Trinidad,H1
Humboldt,95526,6023,Bridgeville,H1
Humboldt,95546,6023,Hoopa,H1
Humboldt,95589,6023,Whitethorn,H1
Humboldt,95564,6023,Samoa,H1
Humboldt,95547,6023,Hydesville,H1
Humboldt,95559,6023,Phillipsville,H1
Humboldt,95542,6023,Garberville,H1
Humboldt,95551,6023,Loleta,H1
Humboldt,95514,6023,Blocksburg,H1
Humboldt,95503,6023,Eureka,H1
Humboldt,95519,6023,Mckinleyville,H1
Humboldt,95536,6023,Ferndale,H1
Humboldt,95511,6023,Alderpoint,H1
Humboldt,95502,6023,Eureka,H1
Humboldt,95555,6023,Orick,H1
Humboldt,95571,6023,Weott,H1
Humboldt,95545,6023,Honeydew,H1
Humboldt,95556,6023,Orleans,H1
Humboldt,95562,6023,Rio dell,H1
Humboldt,95558,6023,Petrolia,H1
Humboldt,95549,6023,Kneeland,H1
Humboldt,95587,6023,Piercy,H1
Humboldt,95573,6023,Willow creek,H1
Humboldt,95537,6023,Fields landing,H1
Humboldt,95525,6023,Blue lake,H1
Humboldt,95554,6023,Myers flat,H1
Humboldt,95568,6023,Somes bar,H1
Humboldt,95569,6023,Redcrest,H1
Humboldt,95534,6023,Cutten,H1
Humboldt,95553,6023,Miranda,H1
Imperial,92243,6025,El centro,H1
Imperial,92266,6025,Palo verde,H1
Imperial,92275,6025,Salton city,H1
Imperial,92250,6025,Holtville,H1
Imperial,92231,6025,Calexico,H1
Imperial,92251,6025,Imperial,H1
Imperial,92273,6025,Seeley,H1
Imperial,92257,6025,Niland,H1
Imperial,92233,6025,Calipatria,H1
Imperial,92244,6025,El centro,H1
Imperial,92222,6025,Bard,H1
Imperial,92227,6025,Brawley,H1
Imperial,92274,6025,Thermal,H1
Imperial,92281,6025,Westmorland,H1
Imperial,92225,6025,Blythe,H1
Imperial,92232,6025,Calexico,H1
Imperial,92259,6025,Ocotillo,H1
Imperial,92249,6025,Heber,H1
Imperial,92283,6025,Winterhaven,H1
Inyo,93549,6027,Olancha,H1
Inyo,93526,6027,Independence,H1
Inyo,92328,6027,Death valley,H1
Inyo,93515,6027,Bishop,H1
Inyo,93545,6027,Lone pine,H1
Inyo,93513,6027,Big pine,H1
Inyo,93514,6027,Bishop,H1
Inyo,93530,6027,Keeler,H1
Inyo,92384,6027,Shoshone,H1
Inyo,93522,6027,Darwin,H1
Inyo,93527,6027,Inyokern,H1
Inyo,92389,6027,Tecopa,H1
Kern,93304,6029,Bakersfield,H1
Kern,93390,6029,Bakersfield,H1
Kern,93560,6029,Rosamond,H1
Kern,93504,6029,California city,H1
Kern,93581,6029,Tehachapi,H1
Kern,93385,6029,Bakersfield,H1
Kern,93285,6029,Wofford heights,H1
Kern,93380,6029,Bakersfield,H1
Kern,93205,6029,Bodfish,H1
Kern,93243,6029,Lebec,H1
Kern,93220,6029,Edison,H1
Kern,93307,6029,Bakersfield,H1
Kern,93388,6029,Bakersfield,H1
Kern,93215,6029,Delano,H1
Kern,93283,6029,Weldon,H1
Kern,93386,6029,Bakersfield,H1
Kern,93556,6029,Ridgecrest,H1
Kern,93287,6029,Woody,H1
Kern,93306,6029,Bakersfield,H1
Kern,93311,6029,Bakersfield,H1
Kern,93555,6029,Ridgecrest,H1
Kern,93203,6029,Arvin,H1
Kern,93250,6029,Mc farland,H1
Kern,93206,6029,Buttonwillow,H1
Kern,93384,6029,Bakersfield,H1
Kern,93502,6029,Mojave,H1
Kern,93255,6029,Onyx,H1
Kern,93226,6029,Glennville,H1
Kern,93528,6029,Johannesburg,H1
Kern,93301,6029,Bakersfield,H1
Kern,93308,6029,Bakersfield,H1
Kern,93305,6029,Bakersfield,H1
Kern,93302,6029,Bakersfield,H1
Kern,93505,6029,California city,H1
Kern,93561,6029,Tehachapi,H1
Kern,93461,6029,Shandon,H1
Kern,93268,6029,Taft,H1
Kern,93241,6029,Lamont,H1
Kern,93263,6029,Shafter,H1
Kern,93518,6029,Caliente,H1
Kern,93249,6029,Lost hills,H1
Kern,93303,6029,Bakersfield,H1
Kern,93222,6029,Pine mountain club,H1
Kern,93312,6029,Bakersfield,H1
Kern,93501,6029,Mojave,H1
Kern,93523,6029,Edwards,H1
Kern,93240,6029,Lake isabella,H1
Kern,93238,6029,Kernville,H1
Kern,93251,6029,Mc kittrick,H1
Kern,93313,6029,Bakersfield,H1
Kern,93536,6029,Lancaster,H1
Kern,93516,6029,Boron,H1
Kern,93219,6029,Earlimart,H1
Kern,93224,6029,Fellows,H1
Kern,93252,6029,Maricopa,H1
Kern,93554,6029,Randsburg,H1
Kern,93309,6029,Bakersfield,H1
Kern,93387,6029,Bakersfield,H1
Kern,93524,6029,Edwards,H1
Kern,93531,6029,Keene,H1
Kern,93276,6029,Tupman,H1
Kern,93314,6029,Bakersfield,H1
Kern,93527,6029,Inyokern,H1
Kern,93225,6029,Frazier park,H1
Kern,93280,6029,Wasco,H1
Kern,93389,6029,Bakersfield,H1
Kings,93239,6031,Kettleman city,H1
Kings,93266,6031,Stratford,H1
Kings,93656,6031,Riverdale,H1
Kings,93274,6031,Tulare,H1
Kings,93246,6031,Lemoore,H1
Kings,93204,6031,Avenal,H1
Kings,93230,6031,Hanford,H1
Kings,93631,6031,Kingsburg,H1
Kings,93212,6031,Corcoran,H1
Kings,93202,6031,Armona,H1
Kings,93232,6031,Hanford,H1
Kings,93245,6031,Lemoore,H1
Kings,93242,6031,Laton,H1
Lake,95457,6033,Lower lake,H1
Lake,95423,6033,Clearlake oaks,H1
Lake,95424,6033,Clearlake park,H1
Lake,95451,6033,Kelseyville,H1
Lake,95467,6033,Hidden valley lake,H1
Lake,95485,6033,Upper lake,H1
Lake,95422,6033,Clearlake,H1
Lake,95458,6033,Lucerne,H1
Lake,95453,6033,Lakeport,H1
Lake,95461,6033,Middletown,H1
Lake,95435,6033,Finley,H1
Lake,95464,6033,Nice,H1
Lake,95443,6033,Glenhaven,H1
Lake,95426,6033,Cobb,H1
Lake,95469,6033,Potter valley,H1
Lake,95493,6033,Witter springs,H1
Lassen,96114,6035,Janesville,H1
Lassen,96121,6035,Milford,H1
Lassen,96128,6035,Standish,H1
Lassen,96132,6035,Termo,H1
Lassen,96136,6035,Wendel,H1
Lassen,96119,6035,Madeline,H1
Lassen,96109,6035,Doyle,H1
Lassen,96009,6035,Bieber,H1
Lassen,96127,6035,Susanville,H1
Lassen,96117,6035,Litchfield,H1
Lassen,96130,6035,Susanville,H1
Lassen,96056,6035,Mcarthur,H1
Lassen,96068,6035,Nubieber,H1
Lassen,96137,6035,Westwood,H1
Lassen,96113,6035,Herlong,H1
Lassen,96123,6035,Ravendale,H1
Los Angeles,90013,6037,Los angeles,H1
Los Angeles,90232,6037,Culver city,H1
Los Angeles,90067,6037,Los angeles,H1
Los Angeles,90254,6037,Hermosa beach,H1
Los Angeles,90305,6037,Inglewood,H1
Los Angeles,90409,6037,Santa monica,H1
Los Angeles,90723,6037,Paramount,H1
Los Angeles,90749,6037,Carson,H1
Los Angeles,90710,6037,Harbor city,H1
Los Angeles,90507,6037,Torrance,H1
Los Angeles,90043,6037,Los angeles,H1
Los Angeles,90059,6037,Los angeles,H1
Los Angeles,91101,6037,Pasadena,H1
Los Angeles,91202,6037,Glendale,H1
Los Angeles,91008,6037,Duarte,H1
Los Angeles,91304,6037,Canoga park,H1
Los Angeles,91328,6037,Northridge,H1
Los Angeles,91307,6037,West hills,H1
Los Angeles,93560,6037,Rosamond,H1
Los Angeles,91384,6037,Castaic,H1
Los Angeles,91405,6037,Van nuys,H1
Los Angeles,91345,6037,Mission hills,H1
Los Angeles,91350,6037,Santa clarita,H1
Los Angeles,90670,6037,Santa fe springs,H1
Los Angeles,90660,6037,Pico rivera,H1
Los Angeles,90638,6037,La mirada,H1
Los Angeles,91711,6037,Claremont,H1
Los Angeles,91755,6037,Monterey park,H1
Los Angeles,91791,6037,West covina,H1
Los Angeles,91770,6037,Rosemead,H1
Los Angeles,91780,6037,Temple city,H1
Los Angeles,90051,6037,Los angeles,H1
Los Angeles,91025,6037,Sierra madre,H1
Los Angeles,91778,6037,San gabriel,H1
Los Angeles,91614,6037,Studio city,H1
Los Angeles,91066,6037,Arcadia,H1
Los Angeles,91327,6037,Northridge,H1
Los Angeles,93243,6037,Lebec,H1
Los Angeles,91407,6037,Van nuys,H1
Los Angeles,90310,6037,Inglewood,H1
Los Angeles,91603,6037,North hollywood,H1
Los Angeles,90306,6037,Inglewood,H1
